YEAR,SITE,DISTANCE,HEIGHT,BALANUS,CHTHAMALUS,TETRACLITA,MYTILUS,M_PAPILLATUS,M_JARDINII,MASTO_CRUST,ENDOCLADIA,M_AFFINIS,M_FLACCIDA,M_LEPTO,GASTROCLONIU,CORALLINA,HILDENBRANDI,EGREGIA,FUCUS,SILVETIA,PHYLLOSPADIX,CORALLINE_CRUST,POLLICIPES,CYANO_CRUST,DIATOM,PIKEA,PORPHYRA,HESPEROPHYCHUS,CLADOPHORA,DOCECACERIA,TUNICATE,CODIUM,RED_CRUST,ORANGE SPONGE,C_CANALICULATUS,ANALEPUS,BARE,SUM_SESSILE,A_XANTHO,A_SOLA,A_ELEGAN,SERPULORBIS,L_KEENAE,L_SCUTULATA,T_FUNEBRALIS,T_BRUNNEA,NUTTALINA,L_GIGANTEA,NUCELLA,L_SCABRA,S_PURPURATUS,LIMPET,MOPALIA,PAGURUS,PACHYGRAPSUS,OPHIUROID,L_DIGITALIS,CYANOPLAX,OCENEBRINA,SUM_MOBILE
2002,protected,0.4,0.033,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,40,0,,,,,,,,,,,,,,40
2002,protected,0.9,0.058,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,0,170,1,,,,,,,,,,,,,,193
2002,protected,1.4,-0.012,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,151,6,,,,,,,,,,,,,,157
2002,protected,1.9,-0.007,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,36,0,,,,,,,,,,,,,,36
2002,protected,3.5,0.188,0,0,0,0,0,,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0,0,0,6,0,0,166,0,,,,,,,,,,,,,,172
2002,protected,4,0.152,0,0,0,0,0.03,,0.03,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0,0,0,0,0,0,75,0,,,,,,,,,,,,,,75
2002,protected,4.5,0.147,0,0,0,0,0,,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0,1,0,0,0,0,105,0,,,,,,,,,,,,,,106
2002,protected,5.1,0.153,0,0,0,0,0,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,3,0,0,0,0,106,3,,,,,,,,,,,,,,112
2002,protected,5.6,0.073,0,0,0,0,0.04,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,6,0,3,0,0,191,3,,,,,,,,,,,,,,203
2002,protected,6.1,0.138,0.02,0,0,0,0.02,,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0,0,0,0,0,0,35,0,,,,,,,,,,,,,,35
2002,protected,6.6,0.059,0,0,0,0,0,,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,0,0,0,0,0,64,1,,,,,,,,,,,,,,65
2002,protected,7.1,0.298,0,0,0,0,0,,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0,0,0,0,0,0,63,0,,,,,,,,,,,,,,63
2002,protected,7.6,0.276,0,0,0,0,0,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,3,0,1,0,0,1,0,,,,,,,,,,,,,,5
2002,protected,8.1,0.409,0,0,0,0,0.3,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0,0,0,0,0,0,9,0,,,,,,,,,,,,,,9
2002,protected,8.6,0.216,0,0,0,0,0.12,,0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0,6,0,0,0,0,102,0,,,,,,,,,,,,,,108
2002,protected,10,0.285,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,0,0,0,0,126,0,,,,,,,,,,,,,,132
2002,protected,10.5,0.343,0,0,0,0,0.25,,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0,4,0,0,0,0,282,0,,,,,,,,,,,,,,286
2002,protected,11,0.448,0,0,0,0,0,,0.4,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0,3,0,0,0,0,57,0,,,,,,,,,,,,,,60
2002,protected,11.5,0.511,0,0,0,0,0.03,,0.9,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,0,2,0,0,0,0,7,0,,,,,,,,,,,,,,9
2002,protected,12,0.413,0,0,0,0,0.02,,0.54,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,7,0,0,0,0,34,0,,,,,,,,,,,,,,41
2002,protected,12.5,1.088,0,0,0,0,0.12,,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2002,protected,13.1,0.397,0,0,0,0,0.03,,0.15,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0,1,3,0,0,0,165,,,,,,,,,,,,,,,169
2002,protected,13.6,0.897,0,0,0,0,0.12,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0,0,0,0,0,0,49,0,,,,,,,,,,,,,,49
2002,protected,14.1,0.983,0,0,0,0,0.18,,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0,0,0,0,0,0,39,0,,,,,,,,,,,,,,39
2002,protected,14.6,1.137,0,0,0,0,0.24,,0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,0,0,3,0,0,0,12,0,,,,,,,,,,,,,,15
2002,protected,15.1,0.758,0,0,0,0,0.12,,0.04,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0,0,2,0,0,0,18,0,,,,,,,,,,,,,,20
2002,protected,15.7,1.453,0.08,0.06,0,0,0.28,,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0,0,0,0,0,3,1,0,,,,,,,,,,,,,,4
2002,protected,16.2,1.653,0.5,0.08,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0,0,0,0,0,11,0,0,,,,,,,,,,,,,,11
2002,protected,16.7,1.478,0.07,0.08,0,0,0,,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0,0,0,0,0,44,1,0,,,,,,,,,,,,,,45
2002,protected,17.7,1.475,0,0.03,0,0,0.08,,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0,0,0,0,0,11,0,0,,,,,,,,,,,,,,11
2002,protected,18.2,1.618,0,0.1,0,0,0,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0,0,0,0,0,14,0,0,,,,,,,,,,,,,,14
2002,protected,18.7,1.563,0.01,0.05,0,0,0.1,,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0,0,0,0,2,12,0,0,,,,,,,,,,,,,,14
2002,protected,19.2,1.853,0.12,0.04,0,0,0.07,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0,0,0,0,83,18,0,0,,,,,,,,,,,,,,101
2002,protected,19.7,1.743,0.001,0.04,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0,0,0,0,21,20,0,0,,,,,,,,,,,,,,41
2002,protected,20.2,1.93,0.01,0.01,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,0,0,0,72,12,0,0,,,,,,,,,,,,,,84
2002,protected,21.1,2.283,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,123,4,0,0,,,,,,,,,,,,,,127
2002,exposed,15,1.55,0.001,0,0.0001,0.91,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9111,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2002,exposed,14.5,1.495,0.01,0.03,0.21,0.295,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2002,exposed,14,1.62,0.01,0.025,0.06,0.58,0,,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.695,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2002,exposed,13.5,1.28,0.03,0.04,0.28,0,0,,0,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395,0,0,0,0,0,31,0,0,,,,,,,,,,,,,,31
2002,exposed,13,0.705,0,0,0.02,0,0.015,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,8,0,0,30,0,0,0,0,,,,,,,,,,,,,,38
2002,exposed,12.5,0.765,0,0,0.01,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,8,0,0,7,0,0,0,0,,,,,,,,,,,,,,15
2002,exposed,12,0.79,0,0,0.01,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,2,1,0,4,0,0,0,0,,,,,,,,,,,,,,7
2002,exposed,11.5,0.975,0,0.04,0.15,0,0,,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,4,0,0,31,0,2,0,0,,,,,,,,,,,,,,37
2002,exposed,11,1.22,0.01,0.12,0.17,0,0.01,,0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,1,0,0,0,0,10,0,0,,,,,,,,,,,,,,11
2002,exposed,10.5,1.335,0.01,0.15,0.09,0.02,0,,0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,1
2002,exposed,10,0.77,0,0,0.06,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,7,0,0,4,0,0,0,0,,,,,,,,,,,,,,11
2002,exposed,9.5,1.11,0,0.03,0.01,0,0.03,,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,6,0,0,1,0,0,0,0,,,,,,,,,,,,,,7
2002,exposed,9,1.38,0.01,0,0.09,0.16,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2002,exposed,8.5,1.802,0.01,0,0,0.8,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1
2002,exposed,8,1.825,0,0,0.0005,0.7,0,,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7505,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,2
2002,exposed,7,1.8,0.01,0,0,0.55,0,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2002,exposed,7.5,2.25,0.01,0,0,0.01,0.02,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2002,exposed,6.5,2.295,0.02,0,0.0005,0.09,0.04,,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2005,0,0,0,0,2,11,0,0,,,,,,,,,,,,,,13
2002,exposed,6,2.67,0.01,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,2
2002,exposed,5.5,2.607,0.02,0.015,0,0.03,0.02,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,0,0,0,0,28,8,0,0,,,,,,,,,,,,,,36
2002,exposed,5,2.65,0.01,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0,0,0,0,17,8,0,0,,,,,,,,,,,,,,25
2002,exposed,4.5,2.59,0.01,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0,0,0,0,12,10,0,0,,,,,,,,,,,,,,22
2002,exposed,4,2.835,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,4,0,0,,,,,,,,,,,,,,30
2002,exposed,3.5,2.705,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,4,0,0,,,,,,,,,,,,,,21
2002,exposed,3,2.82,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,73,3,0,0,,,,,,,,,,,,,,76
2002,exposed,2.5,3.06,0.01,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0,0,0,0,33,2,0,0,,,,,,,,,,,,,,35
2002,exposed,2,3.53,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,25,0,0,,,,,,,,,,,,,,45
2002,exposed,1.5,3.235,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,0,0,0,,,,,,,,,,,,,,30
2002,exposed,1,3.32,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,6,0,0,,,,,,,,,,,,,,28
2003,exposed,13.5,1.62,0.005,0,0.18,0.5,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.685,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2003,exposed,13,1.41,0.005,0,0.2,0.08,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.285,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2003,exposed,12.6,1.39,0,0,0.09,0.03,0,0,0,0.1,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.22,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2003,exposed,12,0.9,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.05,12,0,0,5,0,0,0,0,,,,,,,,,,,,,,17
2003,exposed,10.1,1.34,0.01,0.04,0,0,0.01,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.06,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2003,exposed,9.2,1.14,0,0.01,0.02,0,0.09,0,0,0.2,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.32,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2003,exposed,8.5,1.83,0,0,0,0.61,0,0,0,0.025,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.635,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,3
2003,exposed,7.1,1.98,0.01,0,0,0.14,0.01,0,0,0.01,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.17,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2003,exposed,6,2.77,0.02,0,0.005,0.01,0.03,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.065,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,1
2003,exposed,4.6,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,40,0,0,,,,,,,,,,,,,,64
2003,protected,15.5,0.32,0,0,0,0,0.005,0,0,0,0.045,0,0.075,0,0.06,,0,0,0,,,,,,,,,,,,,,,,,,0.185,0,5,0,0,0,0,154,0,,,,,,,,,,,,,,159
2003,protected,14,0.29,0,0,0,0,0.01,0,0,0,0.17,0,0.085,0.045,0.09,,0,0,0,,,,,,,,,,,,,,,,,,0.4,0,2,0,0,0,0,90,0,,,,,,,,,,,,,,92
2003,protected,12.5,0.51,0,0,0,0,0.035,0,0,0.145,0.015,0,0.035,0,0.005,,0,0,0,,,,,,,,,,,,,,,,,,0.235,0,1,0,0,0,0,20,0,,,,,,,,,,,,,,21
2003,protected,11.2,0.815,0.0025,0.02,0.0025,0,0.04,0.04,0,0.53,0.005,0,0,0,0.0025,,0,0,0,,,,,,,,,,,,,,,,,,0.6425,0,0,0,0,0,0,8,0,,,,,,,,,,,,,,8
2003,protected,10.2,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,63,0,,,,,,,,,,,,,,66
2003,protected,9.1,0.905,0,0,0,0,0.15,0,0,0.45,0.04,0,0.0025,0,0,,0,0,0.02,,,,,,,,,,,,,,,,,,0.6625,0,0,3,0,0,0,25,0,,,,,,,,,,,,,,28
2003,protected,7.3,1.66,0.16,0.05,0,0,0,0,0,0.03,0.0025,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.2425,0,0,0,0,0,64,0,0,,,,,,,,,,,,,,64
2003,protected,6,1.26,0.24,0.07,0.05,0,0.02,0,0,0.145,0,0,0,0,0.015,,0,0,0,,,,,,,,,,,,,,,,,,0.54,0,0,0,0,0,26,2,0,,,,,,,,,,,,,,28
2003,protected,4.4,1.565,0.05,0.03,0,0,0,0,0,0.025,0.005,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.11,0,0,0,0,2,23,0,0,,,,,,,,,,,,,,25
2003,protected,3.2,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,1,0,0,,,,,,,,,,,,,,23
2003,protected,1.1,1.975,0,0,0,0,0,0,0.01,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.01,0,0,0,0,76,0,0,0,,,,,,,,,,,,,,76
2003,protected,16,0.445,0,0,0,0,0.12,0,0,0.015,0.06,0,0.045,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.24,0,0,0,0,0,0,49,0,,,,,,,,,,,,,,49
2003,protected,13,0.605,0,0,0,0,0.04,0,0,0.33,0.01,0,0,0,0.01,,0,0,0,,,,,,,,,,,,,,,,,,0.39,0,6,0,0,0,0,46,0,,,,,,,,,,,,,,52
2003,protected,11.6,1.16,0.02,0.015,0.025,0.005,0.09,0,0,0.36,0,0,0,0,0,,0,0,0.02,,,,,,,,,,,,,,,,,,0.535,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2003,protected,10.7,0.675,0,0,0,0,0.08,0,0,0.07,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.15,0,0,0,0,0,0,41,0,,,,,,,,,,,,,,41
2003,protected,9.65,1.18,0,0,0,0.001,0.27,0,0,0.245,0.05,0,0,0,0.065,,0,0,0,,,,,,,,,,,,,,,,,,0.631,0,0,0,0,0,0,50,0,,,,,,,,,,,,,,50
2003,protected,8.15,1.06,0,0,0,0,0.27,0,0,0.27,0,0,0,0,0.035,,0,0,0.02,,,,,,,,,,,,,,,,,,0.595,0,0,3,0,0,0,16,0,,,,,,,,,,,,,,19
2003,protected,6.7,1.46,0.03,0.02,0,0,0.07,0,0,0.16,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.28,0,0,0,0,0,14,6,0,,,,,,,,,,,,,,20
2003,protected,4.95,1.25,0,0.0225,0,0,0.075,0,0,0.14,0,0,0,0,0.04,,0,0,0,,,,,,,,,,,,,,,,,,0.2775,0,0,0,0,0,4,39,0,,,,,,,,,,,,,,43
2003,protected,3.675,1.58,0.02,0.005,0,0,0.01,0,0,0.005,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.04,0,0,0,0,20,28,1,0,,,,,,,,,,,,,,49
2003,protected,2.28,1.875,0.0025,0,0,0,0.005,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,0.0075,0,0,0,0,47,0,0,0,,,,,,,,,,,,,,47
2005,protected,8.38,1.12,0,0,0,0,0.28,,0.15,0.25,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.68,0,0,9,0,0,0,0,0,,,,,,,,,,,,,,9
2005,protected,9.89,0.79,0,0.04,0,0,0.07,,0.02,0.6,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.73,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2005,protected,20.7,0.03,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,45,0,,,,,,,,,,,,,,47
2005,protected,17.8,0.27,0,0,0,0,0.02,,0.01,0,0.02,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.05,0,0,0,0,0,0,92,0,,,,,,,,,,,,,,92
2005,protected,16.3,0.16,0,0,0,0,0,,0.07,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.07,0,0,0,0,0,0,134,4,,,,,,,,,,,,,,138
2005,protected,14.3,0.43,0,0,0,0,0.04,,0.18,0.03,0.01,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.26,0,4,1,0,0,0,107,0,,,,,,,,,,,,,,112
2005,protected,7.3,1.11,0.04,0,0.16,0,0.1,,0.3,0.03,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.63,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2005,protected,6.3,1.59,0.05,0.05,0,0,0.03,,0,0.1,0,0,,,,,0,0,0.01,,,,,,,,,,,,,,,,,,0.24,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2005,protected,12.74,0.22,0,0,0,0,0,,0.02,0,0.06,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.08,0,6,1,0,0,0,64,0,,,,,,,,,,,,,,71
2005,protected,11.44,0.57,0,0,0,0.01,0.01,,0.39,0.41,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.82,9,0,0,0,0,0,65,0,,,,,,,,,,,,,,74
2005,protected,7.5,1,0,0,0,0,0.32,,0.01,0.28,0,0,,,,,0,0,0.06,,,,,,,,,,,,,,,,,,0.67,0,0,4,0,0,0,21,0,,,,,,,,,,,,,,25
2005,protected,1.2,2.39,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,48,80,0,0,,,,,,,,,,,,,,128
2005,protected,2.58,1.96,0.04,0.08,0,0,0.01,,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.13,0,0,0,0,0,15,0,0,,,,,,,,,,,,,,15
2005,protected,4.13,1.4,0,0.04,0,0,0.12,,0,0.22,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.38,0,2,0,0,0,0,26,0,,,,,,,,,,,,,,28
2005,exposed,5.73,2.16,0.01,0.06,0,0.02,0.05,,0,0.06,0.02,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.22,0,0,0,0,0,52,0,0,,,,,,,,,,,,,,52
2005,exposed,7.9,1.56,0,0.01,0.06,0.02,0.04,,0.02,0.9,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,1.05,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,7
2005,exposed,10.1,1.47,0.06,0.15,0.18,0.06,0,,0,0.2,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.65,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2005,exposed,10.7,1.41,0.04,0.16,0.09,0.18,0,,0,0.08,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.55,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2005,exposed,8.52,1.605,0,0.001,0.02,0,0.09,,0,0.65,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.761,0,0,4,0,0,1,0,0,,,,,,,,,,,,,,5
2005,exposed,6.73,1.945,0.015,0.12,0,0,0.1,,0,0.35,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.585,0,0,0,0,0,15,0,0,,,,,,,,,,,,,,15
2005,exposed,4.85,2.305,0,0,0,0.04,0.07,,0.12,0.01,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.24,0,0,0,0,10,12,0,0,,,,,,,,,,,,,,22
2005,exposed,9.7,1.31,0.24,0,0.2,0,0.16,,0.16,0.5,0.12,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,1.38,1,0,15,0,0,0,6,0,,,,,,,,,,,,,,22
2005,exposed,6.2,2.02,0.04,0,0.02,0,0.2,,0,0.36,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.62,0,0,0,0,0,10,0,0,,,,,,,,,,,,,,10
2005,exposed,5.25,2.27,0.03,0,0.01,0,0.09,,0.06,0.12,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.31,0,0,0,0,9,10,0,0,,,,,,,,,,,,,,19
2005,exposed,4.4,2.62,0,0,0,0.5,0,,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.5,0,0,0,0,11,13,0,0,,,,,,,,,,,,,,24
2005,exposed,9.1,1.65,0.01,0.03,0.11,0.08,0.01,,0,0.05,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.29,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
2005,exposed,7.3,1.92,0.02,0.01,0.02,0,0.13,,0.01,0.26,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,0.45,0,0,4,0,0,18,1,0,,,,,,,,,,,,,,23
2007,exposed,2.8,3.33,0,0,0,0,0,,0,0,0,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,10,,0,0,,,,,,,,,,,,,,10
2007,exposed,3.2,4,0,0,0,0.04,0,,0,0,0,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.04,0,0,0,0,32,,0,0,,,,,,,,,,,,,,32
2007,exposed,3.6,3.175,0,0,0,0,0,,0,0,0,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,55,,0,0,,,,,,,,,,,,,,55
2007,exposed,4.1,2.785,0.01,0.02,0,0.0005,0,,0,0,0.02,0,,,,,0,,0.1,0,,,,,,,,,,,,,,,,,0.1505,0,0,0,0,27,,0,0,,,,,,,,,,,,,,27
2007,exposed,4.7,2.855,0.01,0,0,0,0,,0,0,0.01,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.02,0,0,0,0,24,,0,0,,,,,,,,,,,,,,24
2007,exposed,5.1,2.475,0.12,0.11,0,0.02,0,,0,0,0.01,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.26,0,0,0,0,24,,0,0,,,,,,,,,,,,,,24
2007,exposed,5.6,2.945,0.02,0.01,0,0.01,0,,0,0.02,0.02,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.08,0,0,0,0,10,,0,0,,,,,,,,,,,,,,10
2007,exposed,6.1,2.675,0.04,0.1,0,0,0,,0,0.12,0.08,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.34,0,0,0,0,10,,0,0,,,,,,,,,,,,,,10
2007,exposed,6.6,2.24,0.02,0,0,0.22,0,,0,0.24,0,0.08,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.56,0,0,0,0,0,,0,0,,,,,,,,,,,,,,0
2007,exposed,7.1,1.785,0.01,0.02,0.03,0.44,0,,0,0.01,0,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.51,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1
2007,exposed,7.6,1.835,0.09,0,0,0.64,0,,0,0.06,0,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.79,0,1,0,0,0,,0,0,,,,,,,,,,,,,,1
2007,exposed,8,1.805,0.02,0,0,0.9,0,,0,0.02,0,0.5,,,,,0,,0,0,,,,,,,,,,,,,,,,,1.44,2,0,0,0,0,,0,0,,,,,,,,,,,,,,2
2007,exposed,8.7,1.415,0.24,0.04,0.04,0.3,0,,0,0,0,0,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.62,0,0,0,0,0,,0,0,,,,,,,,,,,,,,0
